epoch,step,trainArgmaxJI_epoch,trainArgmaxJI_step,train_loss_epoch,train_loss_step,valArgmaxJI_epoch,valArgmaxJI_step,val_loss_epoch,val_loss_step
,337,,,,,,0.862548828125,,0.12124870717525482
,338,,,,,,0.8758294582366943,,0.10785840451717377
,339,,,,,,0.8464447855949402,,0.12705492973327637
67,1699,,,,,0.8673630356788635,,0.1131076067686081,
67,1699,0.8824580907821655,,0.09854636341333389,,,,,
,340,,,,,,0.8947046995162964,,0.09493673592805862
,341,,,,,,0.8746330738067627,,0.10059092938899994
,342,,,,,,0.8781782984733582,,0.11001579463481903
,343,,,,,,0.8783180117607117,,0.10070717334747314
,344,,,,,,0.8754380345344543,,0.10701385140419006
68,1724,,,,,0.881036639213562,,0.102652907371521,
68,1724,0.8810021281242371,,0.1000351831316948,,,,,
69,1749,,0.8821747303009033,,0.10090941935777664,,,,
,345,,,,,,0.8940504789352417,,0.09440785646438599
,346,,,,,,0.8789727687835693,,0.09838558733463287
,347,,,,,,0.8804498910903931,,0.10633707046508789
,348,,,,,,0.8790637254714966,,0.09877561032772064
,349,,,,,,0.8801590204238892,,0.10352445393800735
69,1749,,,,,0.8833043575286865,,0.10028611123561859,
69,1749,0.8889920711517334,,0.09437823295593262,,,,,
,350,,,,,,0.8954786062240601,,0.09274883568286896
,351,,,,,,0.8870790004730225,,0.09594327956438065
,352,,,,,,0.884213924407959,,0.10408741235733032
,353,,,,,,0.8850345611572266,,0.09920573979616165
,354,,,,,,0.8798419833183289,,0.1025892049074173
70,1774,,,,,0.8866163492202759,,0.09891489893198013,
70,1774,0.8899778127670288,,0.09361642599105835,,,,,
71,1799,,0.8851442337036133,,0.09875968098640442,,,,
,355,,,,,,0.8975285291671753,,0.09324660152196884
,356,,,,,,0.8859672546386719,,0.0953654870390892
,357,,,,,,0.8808666467666626,,0.10652978718280792
,358,,,,,,0.8841184377670288,,0.09902264177799225
,359,,,,,,0.8822510242462158,,0.10313648730516434
71,1799,,,,,0.8866490125656128,,0.09946019947528839,
71,1799,0.8907077312469482,,0.09286704659461975,,,,,
,360,,,,,,0.8938978314399719,,0.09368780255317688
,361,,,,,,0.8848273754119873,,0.09538145363330841
,362,,,,,,0.8858603239059448,,0.10217444598674774
,363,,,,,,0.8809534311294556,,0.09815922379493713
,364,,,,,,0.881941556930542,,0.10088177025318146
72,1824,,,,,0.8860243558883667,,0.09805693477392197,
72,1824,0.8913804292678833,,0.09299934655427933,,,,,
73,1849,,0.8932805061340332,,0.08954490721225739,,,,
,365,,,,,,0.8921195268630981,,0.09377383440732956
,366,,,,,,0.8811116218566895,,0.09793677926063538
,367,,,,,,0.8860763311386108,,0.10371904820203781
,368,,,,,,0.8773505687713623,,0.09988286346197128
,369,,,,,,0.8776881694793701,,0.1039343997836113
73,1849,,,,,0.8833564519882202,,0.0998493880033493,
73,1849,0.8921722173690796,,0.09159810096025467,,,,,
,370,,,,,,0.8890126347541809,,0.09748630225658417
,371,,,,,,0.8828277587890625,,0.09504738450050354
,372,,,,,,0.8836078643798828,,0.10309740900993347
,373,,,,,,0.8853031396865845,,0.0959029346704483
,374,,,,,,0.8719210624694824,,0.1105557233095169
74,1874,,,,,0.8824080228805542,,0.10041794925928116,
74,1874,0.8926188945770264,,0.09125509113073349,,,,,
75,1899,,0.8740726709365845,,0.10561449080705643,,,,
,375,,,,,,0.8790569305419922,,0.11044362932443619
,376,,,,,,0.8701134920120239,,0.10629570484161377
,377,,,,,,0.8659359216690063,,0.12529653310775757
,378,,,,,,0.8654245138168335,,0.11795444041490555
,379,,,,,,0.8585343360900879,,0.1308625042438507
75,1899,,,,,0.867843508720398,,0.11817055940628052,
75,1899,0.8840782642364502,,0.09605947136878967,,,,,
,380,,,,,,0.8901225328445435,,0.09510622918605804
,381,,,,,,0.8720167875289917,,0.1016426682472229
,382,,,,,,0.8871701955795288,,0.10219302773475647
,383,,,,,,0.8805402517318726,,0.0999685525894165
,384,,,,,,0.8737180829048157,,0.10820616036653519
76,1924,,,,,0.8814635276794434,,0.10142332315444946,
76,1924,0.882597804069519,,0.09866274148225784,,,,,
77,1949,,0.9014043807983398,,0.08615877479314804,,,,
,385,,,,,,0.8959391117095947,,0.09191326797008514
,386,,,,,,0.8825242519378662,,0.09491856396198273
,387,,,,,,0.8871288299560547,,0.10058175772428513
,388,,,,,,0.8885154724121094,,0.09412530064582825
,389,,,,,,0.8736611604690552,,0.10712671279907227
77,1949,,,,,0.8856642246246338,,0.09773312509059906,
77,1949,0.8926869630813599,,0.09122885763645172,,,,,
,390,,,,,,0.8921315670013428,,0.09349025785923004
,391,,,,,,0.8800787925720215,,0.09733706712722778
,392,,,,,,0.8834987878799438,,0.10307572782039642
,393,,,,,,0.8868043422698975,,0.09469514340162277
,394,,,,,,0.8758928775787354,,0.10374182462692261
78,1974,,,,,0.883960485458374,,0.09846800565719604,
78,1974,0.8959347009658813,,0.08859400451183319,,,,,
79,1999,,0.8903950452804565,,0.0886593610048294,,,,
,395,,,,,,0.8960636854171753,,0.09129171073436737
,396,,,,,,0.8883428573608398,,0.09203021973371506
,397,,,,,,0.8901078701019287,,0.09900729358196259
,398,,,,,,0.8860395550727844,,0.09527246654033661
,399,,,,,,0.8842558860778809,,0.10012254118919373
79,1999,,,,,0.8894016742706299,,0.09554484486579895,
79,1999,0.8973032236099243,,0.08848042786121368,,,,,
,400,,,,,,0.899003267288208,,0.09159232676029205
,401,,,,,,0.8859294652938843,,0.09354836493730545
,402,,,,,,0.8862041234970093,,0.10162115842103958
,403,,,,,,0.8881100416183472,,0.09619922935962677
,404,,,,,,0.8836510181427002,,0.10225727409124374
80,2024,,,,,0.8890765905380249,,0.09704367816448212,
80,2024,0.897854208946228,,0.08775871247053146,,,,,
81,2049,,0.8839735984802246,,0.09549970924854279,,,,
,405,,,,,,0.8932350873947144,,0.0918959528207779
,406,,,,,,0.8888078331947327,,0.09150740504264832
,407,,,,,,0.8865022659301758,,0.10085463523864746
,408,,,,,,0.8897825479507446,,0.09320496767759323
,409,,,,,,0.8806511163711548,,0.10243099927902222
81,2049,,,,,0.8878206014633179,,0.09597879648208618,
81,2049,0.8968243598937988,,0.08804678171873093,,,,,
,410,,,,,,0.8979756832122803,,0.09270784258842468
,411,,,,,,0.8890962600708008,,0.09121865779161453
,412,,,,,,0.888041079044342,,0.10235626995563507
,413,,,,,,0.8908756375312805,,0.09354464709758759
,414,,,,,,0.8721508383750916,,0.1125032901763916
82,2074,,,,,0.8873555660247803,,0.09846614301204681,
82,2074,0.8975632190704346,,0.08758016675710678,,,,,
83,2099,,0.8909077644348145,,0.08725425601005554,,,,
,415,,,,,,0.8978604078292847,,0.08886143565177917
,416,,,,,,0.8856971263885498,,0.0927310585975647
,417,,,,,,0.8900526762008667,,0.09864921122789383
,418,,,,,,0.8808937072753906,,0.09730885922908783
,419,,,,,,0.877245306968689,,0.10546073317527771
83,2099,,,,,0.8867484331130981,,0.09660225361585617,
83,2099,0.8969721794128418,,0.08839156478643417,,,,,
,420,,,,,,0.899917721748352,,0.09024728834629059
,421,,,,,,0.8878417015075684,,0.09101592749357224
,422,,,,,,0.8872028589248657,,0.10047975182533264
,423,,,,,,0.8910447359085083,,0.09262074530124664
,424,,,,,,0.8870339393615723,,0.09879975765943527
84,2124,,,,,0.8910276889801025,,0.09463270008563995,
84,2124,0.8997384309768677,,0.08592651039361954,,,,,
85,2149,,0.8916901350021362,,0.08999003469944,,,,
,425,,,,,,0.9004300832748413,,0.09023621678352356
,426,,,,,,0.8901381492614746,,0.09008520096540451
,427,,,,,,0.892188310623169,,0.09813416004180908
,428,,,,,,0.8920304775238037,,0.09146815538406372
,429,,,,,,0.8882153034210205,,0.0982905924320221
85,2149,,,,,0.8930602073669434,,0.09364286810159683,
85,2149,0.9004184007644653,,0.08555827289819717,,,,,
,430,,,,,,0.9046420454978943,,0.08688261359930038
,431,,,,,,0.8872355222702026,,0.09044152498245239
,432,,,,,,0.892682671546936,,0.09754838049411774
,433,,,,,,0.892970085144043,,0.09052787721157074
,434,,,,,,0.8900598287582397,,0.09675221145153046
86,2174,,,,,0.8942677974700928,,0.09243053197860718,
86,2174,0.9015903472900391,,0.08469080179929733,,,,,
87,2199,,0.8919280171394348,,0.08806422352790833,,,,
,435,,,,,,0.9010978937149048,,0.08950003981590271
,436,,,,,,0.8915175199508667,,0.08959518373012543
,437,,,,,,0.8919082880020142,,0.09697195142507553
,438,,,,,,0.8912012577056885,,0.09159819781780243
,439,,,,,,0.8886340856552124,,0.09760886430740356
87,2199,,,,,0.893321692943573,,0.09305484592914581,
87,2199,0.9005480408668518,,0.08488812297582626,,,,,
,440,,,,,,0.8976517915725708,,0.09160035848617554
,441,,,,,,0.8896033763885498,,0.09070812165737152
,442,,,,,,0.8933079242706299,,0.0969550609588623
,443,,,,,,0.8921636343002319,,0.0908600389957428
,444,,,,,,0.8865529894828796,,0.09874618798494339
88,2224,,,,,0.8921810388565063,,0.09377395361661911,
88,2224,0.9023092985153198,,0.08397405594587326,,,,,
89,2249,,0.902004599571228,,0.08090417087078094,,,,
,445,,,,,,0.8961400985717773,,0.09061847627162933
,446,,,,,,0.888487696647644,,0.09051671624183655
,447,,,,,,0.8876818418502808,,0.10053086280822754
,448,,,,,,0.8923420906066895,,0.0910739004611969
,449,,,,,,0.8854145407676697,,0.09907379001379013
89,2249,,,,,0.8903687000274658,,0.09436275064945221,
89,2249,0.9016057252883911,,0.08426104485988617,,,,,
,450,,,,,,0.900897741317749,,0.08759372681379318
,451,,,,,,0.8893495798110962,,0.09110145270824432
,452,,,,,,0.8949617147445679,,0.09590853750705719
,453,,,,,,0.8867007493972778,,0.09432171285152435
,454,,,,,,0.8867599964141846,,0.09717138111591339
90,2274,,,,,0.8922816514968872,,0.09321936219930649,
90,2274,0.9028103351593018,,0.08365391939878464,,,,,
91,2299,,0.9138296842575073,,0.07786580920219421,,,,
,455,,,,,,0.9013997316360474,,0.08752942085266113
,456,,,,,,0.8932585716247559,,0.08912921696901321
,457,,,,,,0.8954157829284668,,0.0956859439611435
,458,,,,,,0.8913822174072266,,0.09205362945795059
,459,,,,,,0.887788712978363,,0.09729999303817749
91,2299,,,,,0.8942215442657471,,0.0923396423459053,
91,2299,0.9041073322296143,,0.0827513113617897,,,,,
,460,,,,,,0.8986295461654663,,0.08927038311958313
,461,,,,,,0.8926244974136353,,0.08983571827411652
,462,,,,,,0.8936022520065308,,0.09688632190227509
,463,,,,,,0.889280378818512,,0.09127573668956757
,464,,,,,,0.8898346424102783,,0.0976855680346489
92,2324,,,,,0.8932786583900452,,0.09299074113368988,
92,2324,0.9047889709472656,,0.08213192969560623,,,,,
93,2349,,0.9037284851074219,,0.0864095464348793,,,,
,465,,,,,,0.906185507774353,,0.08774806559085846
,466,,,,,,0.8871644735336304,,0.09086064994335175
,467,,,,,,0.8930559158325195,,0.09714846312999725
,468,,,,,,0.8906128406524658,,0.09131892025470734
,469,,,,,,0.8862743377685547,,0.09904336929321289
93,2349,,,,,0.8933476209640503,,0.09322389215230942,
93,2349,0.9037843942642212,,0.08292949944734573,,,,,
,470,,,,,,0.9036732912063599,,0.08697962760925293
,471,,,,,,0.8901462554931641,,0.08873062580823898
,472,,,,,,0.8906413912773132,,0.09760500490665436
,473,,,,,,0.8929256200790405,,0.08949866145849228
,474,,,,,,0.8857195377349854,,0.09928306937217712
94,2374,,,,,0.8930071592330933,,0.09241940081119537,
94,2374,0.9048614501953125,,0.08222385495901108,,,,,
95,2399,,0.8940122127532959,,0.08257268369197845,,,,
,475,,,,,,0.89639812707901,,0.08999107033014297
,476,,,,,,0.8898388147354126,,0.08936864137649536
,477,,,,,,0.8963675498962402,,0.09465010464191437
,478,,,,,,0.890217661857605,,0.09224797785282135
,479,,,,,,0.8792084455490112,,0.10892308503389359
95,2399,,,,,0.8904076814651489,,0.09503617137670517,
95,2399,0.9046995639801025,,0.08194762468338013,,,,,
,480,,,,,,0.9029037952423096,,0.0861818790435791
,481,,,,,,0.8869646787643433,,0.09085498005151749
,482,,,,,,0.894829273223877,,0.09508227556943893
,483,,,,,,0.8914118409156799,,0.09076367318630219
,484,,,,,,0.8878132104873657,,0.09472633898258209
96,2424,,,,,0.8933805227279663,,0.09152182191610336,
96,2424,0.9063040614128113,,0.08104095607995987,,,,,
97,2449,,0.890039324760437,,0.08691989630460739,,,,
,485,,,,,,0.8978642225265503,,0.08757923543453217
,486,,,,,,0.8943836688995361,,0.08897382020950317
,487,,,,,,0.89475417137146,,0.09442423284053802
,488,,,,,,0.8920201063156128,,0.08946774899959564
,489,,,,,,0.8884427547454834,,0.09607444703578949
97,2449,,,,,0.8936455249786377,,0.09130389988422394,
97,2449,0.9053372144699097,,0.08152872323989868,,,,,
,490,,,,,,0.8989312648773193,,0.08824635297060013
,491,,,,,,0.8900794982910156,,0.08999209851026535
,492,,,,,,0.8965811729431152,,0.09551231563091278
,493,,,,,,0.8924987316131592,,0.08965924382209778
,494,,,,,,0.8873311281204224,,0.09641717374324799
98,2474,,,,,0.8934597373008728,,0.0919654369354248,
98,2474,0.9061949253082275,,0.08099134266376495,,,,,
99,2499,,0.9138855934143066,,0.07469020783901215,,,,
,495,,,,,,0.9023256301879883,,0.08553674817085266
,496,,,,,,0.894111156463623,,0.086448073387146
,497,,,,,,0.8979769945144653,,0.09240709245204926
,498,,,,,,0.8928331136703491,,0.08954176306724548
,499,,,,,,0.8947923183441162,,0.0922568291425705
99,2499,,,,,0.8969913721084595,,0.08923809230327606,
99,2499,0.9065076112747192,,0.08008299767971039,,,,,
,500,,,,,,0.9033174514770508,,0.08413846790790558
,501,,,,,,0.8932101726531982,,0.08824509382247925
,502,,,,,,0.8971229791641235,,0.09344655275344849
,503,,,,,,0.8922315835952759,,0.08937123417854309
,504,,,,,,0.8909618854522705,,0.09398452937602997
100,2524,,,,,0.8959767818450928,,0.08983717113733292,
100,2524,0.9075826406478882,,0.07980679720640182,,,,,
101,2549,,0.9030904769897461,,0.08178256452083588,,,,
,505,,,,,,0.8887441158294678,,0.09670533984899521
,506,,,,,,0.8862951397895813,,0.09295231103897095
,507,,,,,,0.8923816680908203,,0.09747766703367233
,508,,,,,,0.8934311866760254,,0.08981028199195862
,509,,,,,,0.8821314573287964,,0.10254170000553131
101,2549,,,,,0.8885852694511414,,0.09589745849370956,
101,2549,0.9080092906951904,,0.07974132895469666,,,,,
,510,,,,,,0.9026989936828613,,0.08635903894901276
,511,,,,,,0.8985110521316528,,0.08592180907726288
,512,,,,,,0.8953345417976379,,0.09524668753147125
,513,,,,,,0.8945658802986145,,0.08854331076145172
,514,,,,,,0.8842414617538452,,0.10518600791692734
102,2574,,,,,0.8948218822479248,,0.09225136786699295,
102,2574,0.9075433015823364,,0.07952811568975449,,,,,
103,2599,,0.915878415107727,,0.07737381011247635,,,,
,515,,,,,,0.9006116986274719,,0.0860418826341629
,516,,,,,,0.8931248784065247,,0.0870148241519928
,517,,,,,,0.8980420827865601,,0.09263166040182114
,518,,,,,,0.8913552761077881,,0.08912153542041779
,519,,,,,,0.8892397880554199,,0.09556692838668823
103,2599,,,,,0.8949005603790283,,0.09007535874843597,
103,2599,0.9075955152511597,,0.07936343550682068,,,,,
,520,,,,,,0.8912093639373779,,0.09605177491903305
,521,,,,,,0.8610550165176392,,0.10217960178852081
,522,,,,,,0.8817503452301025,,0.10362901538610458
,523,,,,,,0.879521369934082,,0.09984436631202698
,524,,,,,,0.8553403615951538,,0.1116328239440918
104,2624,,,,,0.8739979267120361,,0.10266752541065216,
104,2624,0.9063453674316406,,0.08020935207605362,,,,,
105,2649,,0.8816173076629639,,0.09106309711933136,,,,
,525,,,,,,0.8964864015579224,,0.09189440310001373
,526,,,,,,0.8760210275650024,,0.09488731622695923
,527,,,,,,0.888566255569458,,0.09951910376548767
,528,,,,,,0.8857145309448242,,0.09436660259962082
,529,,,,,,0.8727712631225586,,0.10776181519031525
105,2649,,,,,0.8845218420028687,,0.09768585115671158,
105,2649,0.8895690441131592,,0.09248184412717819,,,,,
,530,,,,,,0.7515120506286621,,0.23650944232940674
,531,,,,,,0.7843008041381836,,0.16747111082077026
,532,,,,,,0.8211147785186768,,0.1617557555437088
,533,,,,,,0.8107534646987915,,0.15693695843219757
,534,,,,,,0.7978785037994385,,0.18816009163856506
106,2674,,,,,0.7920411825180054,,0.1821666657924652,
106,2674,0.8413282632827759,,0.13021712005138397,,,,,
107,2699,,0.8706650733947754,,0.11236123740673065,,,,
,535,,,,,,0.8777631521224976,,0.10912469774484634
,536,,,,,,0.8633050918579102,,0.11490816622972488
,537,,,,,,0.8577070236206055,,0.1278548389673233
,538,,,,,,0.8380045890808105,,0.1257021576166153
,539,,,,,,0.858055830001831,,0.12572285532951355
107,2699,,,,,0.8597966432571411,,0.12066254764795303,
107,2699,0.8489975929260254,,0.12205798178911209,,,,,
,540,,,,,,0.8620994091033936,,0.11719992011785507
,541,,,,,,0.8706189393997192,,0.10271789133548737
,542,,,,,,0.8500556945800781,,0.12576720118522644
,543,,,,,,0.8881356120109558,,0.09995603561401367
,544,,,,,,0.865556001663208,,0.11981863528490067
108,2724,,,,,0.86676424741745,,0.11309193074703217,
108,2724,0.8711905479431152,,0.1057824194431305,,,,,
109,2749,,0.8854366540908813,,0.09725160896778107,,,,
,545,,,,,,0.8972227573394775,,0.09041246771812439
,546,,,,,,0.881370484828949,,0.09597237408161163
,547,,,,,,0.8833546042442322,,0.10304275900125504
,548,,,,,,0.8844759464263916,,0.09483654797077179
,549,,,,,,0.8778010606765747,,0.10256439447402954
109,2749,,,,,0.8853782415390015,,0.09736571460962296,
109,2749,0.8874584436416626,,0.09497342258691788,,,,,
,550,,,,,,0.9011056423187256,,0.08712130784988403
,551,,,,,,0.8894760608673096,,0.0903971791267395
,552,,,,,,0.8900342583656311,,0.09829967468976974
,553,,,,,,0.8929615020751953,,0.08911082148551941
,554,,,,,,0.8766683340072632,,0.10711045563220978
110,2774,,,,,0.8901475667953491,,0.09440789371728897,
110,2774,0.8976293802261353,,0.08658307045698166,,,,,
111,2799,,0.9062241315841675,,0.08271019160747528,,,,
,555,,,,,,0.8982454538345337,,0.08811253309249878
,556,,,,,,0.8927816152572632,,0.08959494531154633
,557,,,,,,0.8954335451126099,,0.09551097452640533
,558,,,,,,0.894404411315918,,0.0887371301651001
,559,,,,,,0.8820937871932983,,0.1022142767906189
111,2799,,,,,0.8926870226860046,,0.09283397346735,
111,2799,0.9011038541793823,,0.08392489701509476,,,,,
,560,,,,,,0.8772348165512085,,0.11154952645301819
,561,,,,,,0.8862529993057251,,0.09066689759492874
,562,,,,,,0.884505033493042,,0.10109719634056091
,563,,,,,,0.8924325108528137,,0.09022429585456848
,564,,,,,,0.8756804466247559,,0.10725630819797516
112,2824,,,,,0.8826346397399902,,0.10015884786844254,
112,2824,0.8999603986740112,,0.08431185781955719,,,,,
113,2849,,0.9126056432723999,,0.07907368987798691,,,,
,565,,,,,,0.8943243026733398,,0.09059720486402512
,566,,,,,,0.894275426864624,,0.08785053342580795
,567,,,,,,0.8954518437385559,,0.09400865435600281
,568,,,,,,0.8929100036621094,,0.08975991606712341
,569,,,,,,0.887529194355011,,0.095399409532547
113,2849,,,,,0.8929979801177979,,0.09152314811944962,
113,2849,0.9005086421966553,,0.08437014371156693,,,,,
,570,,,,,,0.896422266960144,,0.09281876683235168
,571,,,,,,0.9002798199653625,,0.08594852685928345
,572,,,,,,0.8976465463638306,,0.09569400548934937
,573,,,,,,0.8954945206642151,,0.08922743052244186
,574,,,,,,0.8927162885665894,,0.09563949704170227
114,2874,,,,,0.8965770602226257,,0.0918656438589096,
114,2874,0.9031586647033691,,0.08233020454645157,,,,,
115,2899,,0.8985769748687744,,0.08093894273042679,,,,
,575,,,,,,0.9009195566177368,,0.0851929634809494
,576,,,,,,0.8956676721572876,,0.08625397831201553
,577,,,,,,0.8984200954437256,,0.09295783936977386
,578,,,,,,0.8945987820625305,,0.08853442966938019
,579,,,,,,0.886134147644043,,0.09868073463439941
115,2899,,,,,0.8954637050628662,,0.09032398462295532,
115,2899,0.9068686962127686,,0.08022370934486389,,,,,
,580,,,,,,0.8947861194610596,,0.0897819995880127
,581,,,,,,0.8976255655288696,,0.08535266667604446
,582,,,,,,0.8972198963165283,,0.09280075132846832
,583,,,,,,0.8966495990753174,,0.08756466954946518
,584,,,,,,0.8883424401283264,,0.0985054299235344
116,2924,,,,,0.8950120210647583,,0.09080110490322113,
116,2924,0.9084432721138,,0.07890123128890991,,,,,
117,2949,,0.9070466756820679,,0.08352635055780411,,,,
,585,,,,,,0.899666428565979,,0.08834786713123322
,586,,,,,,0.8998587131500244,,0.08310706913471222
,587,,,,,,0.9000340700149536,,0.09157274663448334
,588,,,,,,0.8983789682388306,,0.08603499829769135
,589,,,,,,0.8906328678131104,,0.09605683386325836
117,2949,,,,,0.8977538347244263,,0.0890239030122757,
117,2949,0.9101521968841553,,0.07778957486152649,,,,,
,590,,,,,,0.901259183883667,,0.08647377043962479
,591,,,,,,0.899010419845581,,0.08416509628295898
,592,,,,,,0.9002203941345215,,0.09131872653961182
,593,,,,,,0.8969128727912903,,0.0874873548746109
,594,,,,,,0.8868600130081177,,0.09733124077320099
118,2974,,,,,0.8969208002090454,,0.0893552303314209,
118,2974,0.9104905724525452,,0.07748054713010788,,,,,
119,2999,,0.9093554019927979,,0.08038781583309174,,,,
,595,,,,,,0.9039628505706787,,0.08607245981693268
,596,,,,,,0.9016017913818359,,0.08280880749225616
,597,,,,,,0.9019595384597778,,0.09000662714242935
,598,,,,,,0.8986974358558655,,0.08651033788919449
,599,,,,,,0.8896361589431763,,0.09747196733951569
119,2999,,,,,0.8991190195083618,,0.08857403695583344,
119,2999,0.9113638401031494,,0.07648895680904388,,,,,
,600,,,,,,0.9023665189743042,,0.08852919936180115
,601,,,,,,0.9035210609436035,,0.08272841572761536
,602,,,,,,0.9042059779167175,,0.09120325744152069
,603,,,,,,0.8969441652297974,,0.0890381783246994
,604,,,,,,0.8924108743667603,,0.09467901289463043
120,3024,,,,,0.8998526334762573,,0.08923561871051788,
120,3024,0.9117349982261658,,0.07611140608787537,,,,,
121,3049,,0.8940156698226929,,0.08100378513336182,,,,
,605,,,,,,0.9020571708679199,,0.08654315769672394
,606,,,,,,0.9009698629379272,,0.08264393359422684
,607,,,,,,0.8992577791213989,,0.09165225923061371
,608,,,,,,0.8973309993743896,,0.08584097027778625
,609,,,,,,0.8917607665061951,,0.09180407971143723
121,3049,,,,,0.8983933329582214,,0.08769688010215759,
121,3049,0.9111459255218506,,0.07663143426179886,,,,,
,610,,,,,,0.9002353549003601,,0.0884588360786438
,611,,,,,,0.9022402763366699,,0.08217968791723251
,612,,,,,,0.9034359455108643,,0.08953564614057541
,613,,,,,,0.8994029760360718,,0.08630730211734772
,614,,,,,,0.8907263278961182,,0.09564487636089325
122,3074,,,,,0.8991583585739136,,0.08842527866363525,
122,3074,0.9126701354980469,,0.07563865929841995,,,,,
123,3099,,0.9190431833267212,,0.06896255910396576,,,,
,615,,,,,,0.9033995866775513,,0.0877709910273552
,616,,,,,,0.9026129245758057,,0.08168351650238037
,617,,,,,,0.8979532718658447,,0.09317879378795624
,618,,,,,,0.8985911011695862,,0.08572730422019958
,619,,,,,,0.8906118869781494,,0.09765065461397171
123,3099,,,,,0.8986352682113647,,0.08920225501060486,
123,3099,0.912609875202179,,0.07548878341913223,,,,,
,620,,,,,,0.903309166431427,,0.08628606796264648
,621,,,,,,0.90223228931427,,0.08146404474973679
,622,,,,,,0.9003375172615051,,0.0897747129201889
,623,,,,,,0.8989012837409973,,0.08515766263008118
,624,,,,,,0.8906773328781128,,0.09529503434896469
124,3124,,,,,0.8990956544876099,,0.08759550750255585,
124,3124,0.9141532778739929,,0.07445399463176727,,,,,
125,3149,,0.9065867066383362,,0.08394227176904678,,,,
,625,,,,,,0.9075390100479126,,0.08426248282194138
,626,,,,,,0.9018172025680542,,0.08131791651248932
,627,,,,,,0.9035626649856567,,0.08896961808204651
,628,,,,,,0.8994355201721191,,0.08495186269283295
,629,,,,,,0.8949102759361267,,0.09260302037000656
125,3149,,,,,0.9017140865325928,,0.08642097562551498,
125,3149,0.9133230447769165,,0.07508840411901474,,,,,
,630,,,,,,0.9057643413543701,,0.08694960176944733
,631,,,,,,0.9025548696517944,,0.0820544883608818
,632,,,,,,0.8987336158752441,,0.09268882870674133
,633,,,,,,0.8992972373962402,,0.08431956171989441
,634,,,,,,0.8922843933105469,,0.09623615443706512
126,3174,,,,,0.8997728824615479,,0.08844973146915436,
126,3174,0.9141438007354736,,0.07412872463464737,,,,,
127,3199,,0.905240535736084,,0.07840657234191895,,,,
,635,,,,,,0.8992975354194641,,0.09189556539058685
,636,,,,,,0.902310848236084,,0.08133113384246826
,637,,,,,,0.9016072750091553,,0.09126298874616623
,638,,,,,,0.9011596441268921,,0.08387446403503418
,639,,,,,,0.8913094997406006,,0.09721389412879944
127,3199,,,,,0.8989229202270508,,0.08911560475826263,
127,3199,0.9142322540283203,,0.0743379145860672,,,,,
,640,,,,,,0.9019322395324707,,0.08858419954776764
,641,,,,,,0.9035106897354126,,0.0805058479309082
,642,,,,,,0.9026707410812378,,0.08898519724607468
,643,,,,,,0.9002714157104492,,0.08417180180549622
,644,,,,,,0.8950080871582031,,0.09175047278404236
128,3224,,,,,0.9007148146629333,,0.0867995023727417,
128,3224,0.9143506288528442,,0.07381322234869003,,,,,
129,3249,,0.9115038514137268,,0.07515870034694672,,,,
,645,,,,,,0.8976962566375732,,0.08857287466526031
,646,,,,,,0.9012227058410645,,0.08147826790809631
,647,,,,,,0.8997253179550171,,0.09012238681316376
,648,,,,,,0.9010238647460938,,0.08379675447940826
,649,,,,,,0.8919621706008911,,0.09613622725009918
129,3249,,,,,0.8982726335525513,,0.08802130073308945,
129,3249,0.9148364067077637,,0.07379528135061264,,,,,
,650,,,,,,0.8982672691345215,,0.08740595728158951
,651,,,,,,0.901663601398468,,0.0806565135717392
,652,,,,,,0.9023569822311401,,0.08886510133743286
,653,,,,,,0.9017519950866699,,0.0839071273803711
,654,,,,,,0.8951536417007446,,0.09170512855052948
130,3274,,,,,0.8998682498931885,,0.08650796115398407,
130,3274,0.9154254198074341,,0.07336004823446274,,,,,
131,3299,,0.9244346618652344,,0.06429728865623474,,,,
,655,,,,,,0.9028431177139282,,0.08658728003501892
,656,,,,,,0.9022597074508667,,0.08143456280231476
,657,,,,,,0.9009852409362793,,0.09200680255889893
,658,,,,,,0.8990259170532227,,0.08648437261581421
,659,,,,,,0.8967434763908386,,0.09273630380630493
131,3299,,,,,0.9006578922271729,,0.08784987032413483,
131,3299,0.9158551096916199,,0.07307858020067215,,,,,
,660,,,,,,0.9029543995857239,,0.08669629693031311
,661,,,,,,0.8977407813072205,,0.08342376351356506
,662,,,,,,0.9013128280639648,,0.09009365737438202
,663,,,,,,0.8999296426773071,,0.08373203873634338
,664,,,,,,0.8945194482803345,,0.09123387932777405
132,3324,,,,,0.8995604515075684,,0.08703593164682388,
132,3324,0.9157127141952515,,0.07308370620012283,,,,,
133,3349,,0.9187254309654236,,0.07286716252565384,,,,
,665,,,,,,0.898739218711853,,0.0899546667933464
,666,,,,,,0.9030169248580933,,0.0812811553478241
,667,,,,,,0.9013462066650391,,0.09233264625072479
,668,,,,,,0.8988200426101685,,0.08466804027557373
,669,,,,,,0.8942399024963379,,0.09513624012470245
133,3349,,,,,0.8992362022399902,,0.08867454528808594,
133,3349,0.9161484837532043,,0.07275699824094772,,,,,
,670,,,,,,0.9066704511642456,,0.08673065900802612
,671,,,,,,0.9030890464782715,,0.08059842884540558
,672,,,,,,0.9016194343566895,,0.0905790776014328
,673,,,,,,0.8995983600616455,,0.08411721140146255
,674,,,,,,0.8978747129440308,,0.0913345068693161
